protocol_mode,transaction_id,I_ac,logical_download_id,true_device_id,mno,profile_id
aura_rsp,7CA238AFF313E240F5C5A165CFD41616,IAC-0F863DE8C6A07BD15B1C409B239D1266,D0176-M04,Device-0176,MNO-D,PROFILE-8d0b634834d4871ecc37
standard_rsp,64FE61063F09ABE24564374831EE6E2F,MID-6122CB32B0699D166B6C929178F4302C,D0029-M01,Device-0029,MNO-A,PROFILE-56c5a6389a87df57736a
aura_rsp,D515AA4104B3B03C0B4C614AB7C38323,IAC-ADD1DBD9209FCD8D8E85C872CE39FACF,D0029-M01,Device-0029,MNO-A,PROFILE-56c5a6389a87df57736a
standard_rsp,433A1F541B844E585F4588CC4025AC05,MID-9003D1B94E0C0652A66D0FC25F15E114,D0235-M03,Device-0235,MNO-C,PROFILE-74045ad8212a1def433d
aura_rsp,5383D3FFC43A1B38969D0EF66249AB65,IAC-5B67CFB2850E313C10C5D3212044E5DE,D0235-M03,Device-0235,MNO-C,PROFILE-74045ad8212a1def433d
standard_rsp,5847D393C77C6DB18CD447BCC96E3FF5,MID-979890FFD8C122FD5F51A7ADE59453D3,D0227-M02,Device-0227,MNO-B,PROFILE-f0ae5bcd44800ee3d842
aura_rsp,A0ED519B4687274BD8012D3760C8CFD4,IAC-ACF4B6698F8A25FBA0F0523BC5FBFABC,D0227-M02,Device-0227,MNO-B,PROFILE-f0ae5bcd44800ee3d842
standard_rsp,6E893422870BF983986F11FC49FD9F3B,MID-72413530B4C781F830C74D11A48342CD,D0208-M04,Device-0208,MNO-D,PROFILE-52d40782bc8a97053a0c
aura_rsp,B53A358F7DE2C21D0218D58A6676760B,IAC-BF39294847B86B88C022520EBD55F17E,D0208-M04,Device-0208,MNO-D,PROFILE-52d40782bc8a97053a0c
standard_rsp,24DCB43A493595DF54FD24A677653C7E,MID-C4F9EF844BFAFA81F7638E5BEC697589,D0211-M01,Device-0211,MNO-A,PROFILE-8e137b9366e9576fca94
aura_rsp,965505FFBB8DCDB923B6D4900AEEBF61,IAC-32E0202F17109F104B39C966B9BCACFF,D0211-M01,Device-0211,MNO-A,PROFILE-8e137b9366e9576fca94
standard_rsp,626ABAE43529ED3CC0865345C4D05C04,MID-3B0419CA20506101C48047897492C4F4,D0238-M01,Device-0238,MNO-A,PROFILE-3d10b5187ba76c4d91c9
aura_rsp,D0531DD2A3C67921A6961793DA59F09D,IAC-AF812E7919C42F8B069C182A3028062C,D0238-M01,Device-0238,MNO-A,PROFILE-3d10b5187ba76c4d91c9
standard_rsp,8BDA3085272E23072F6B5ED1FD1731A7,MID-714F0A93353E2D26A51434C17C9DD89C,D0174-M03,Device-0174,MNO-C,PROFILE-c9fdc746d19d38e9db5a
aura_rsp,E292E0FDD78B74069E1B8069750DD175,IAC-3B73AE7648FA41D5B6BE028D99D4136C,D0174-M03,Device-0174,MNO-C,PROFILE-c9fdc746d19d38e9db5a
standard_rsp,3419B8714E0E63722139D43B057A687B,MID-15FAC4D1189EE0AA8104E94641E5D4ED,D0132-M01,Device-0132,MNO-A,PROFILE-a36b0d3090985e90b60c
aura_rsp,7299B64A3622AEACF06C837F0F3E23DF,IAC-DDAD1A66506F08B4D5D5F7C51814461A,D0132-M01,Device-0132,MNO-A,PROFILE-a36b0d3090985e90b60c
standard_rsp,5CD59ACD0631649B4FA4C822AE069343,MID-606356C9832C369EE8F168699344FF6F,D0131-M01,Device-0131,MNO-A,PROFILE-6edf3a6abe9f838b66ab
aura_rsp,726062FBC816606E9AF02F96679D3D85,IAC-4D200D8F370721BD9929E72E4A1DCE7E,D0131-M01,Device-0131,MNO-A,PROFILE-6edf3a6abe9f838b66ab
standard_rsp,EA88A2291A4EAC88CB8C92689BBD1D47,MID-A2CC178EC7B6A451E315A61C116F65CC,D0050-M02,Device-0050,MNO-B,PROFILE-f3259fd655b80095c89d
aura_rsp,7AD62376417CA1D13C69C119648668DD,IAC-E5298A7C883B5777AC6ADF4A5B4E7DDF,D0050-M02,Device-0050,MNO-B,PROFILE-f3259fd655b80095c89d
standard_rsp,8CC7AF11ACB0E060F1960B914AD152F1,MID-2B20BE72866A33F1BD2CE4239C7C8ABA,D0228-M01,Device-0228,MNO-A,PROFILE-c6f8b5d4b09b7ec84627
aura_rsp,2D7414608DF22492EE128F801684881B,IAC-D8A2293D9F8AB4131B50FEE40787D710,D0228-M01,Device-0228,MNO-A,PROFILE-c6f8b5d4b09b7ec84627
standard_rsp,1F862EA353FBB0B77923452D6815CED6,MID-3934641D5DEBEE37B8987CBF6007EE47,D0119-M04,Device-0119,MNO-D,PROFILE-c9bd926d4fff4099b65a
aura_rsp,32D82D3748BA6B05041BA1E1DE673239,IAC-1C6B3C549E649FC8222EE20D91CEA4DB,D0119-M04,Device-0119,MNO-D,PROFILE-c9bd926d4fff4099b65a
standard_rsp,0B48B499531F367474FDFE0F1B83BDF4,MID-F01E7156455FB94DFE3761C6BC10E793,D0238-M03,Device-0238,MNO-C,PROFILE-7121395de41715ce0dd2
aura_rsp,41392037FE92A2B3B206FE9EE57F356E,IAC-CB752250E7932197C6599A226F73FC9F,D0238-M03,Device-0238,MNO-C,PROFILE-7121395de41715ce0dd2
standard_rsp,2B8D8FE7E75BA10BCB4D57EF99E7468A,MID-419D726CA1AA9ECB53362DFBE8EB80E9,D0216-M02,Device-0216,MNO-B,PROFILE-2cddd9d675f33a6e6ca5
aura_rsp,9CBA42E98F09F74685E53A57A0AF2E7B,IAC-3982D90A77E3575E28EC738075FDECD4,D0216-M02,Device-0216,MNO-B,PROFILE-2cddd9d675f33a6e6ca5
standard_rsp,ABAA636BFFFA987EA947E0519CCB1318,MID-AD07A7FD2D63CBEB6505850F7F29D0DF,D0213-M03,Device-0213,MNO-C,PROFILE-fbf956b1159d8b121cc8
aura_rsp,816CEA77FA066094549612B6BC07C575,IAC-98E398FF4AA7D7EE2E3F216BD51D4FFF,D0213-M03,Device-0213,MNO-C,PROFILE-fbf956b1159d8b121cc8
standard_rsp,57D42783716ED13663D6E1E6F73A6A8F,MID-5E8D3A6DDA2AFAC017E26808AEDE53A7,D0008-M01,Device-0008,MNO-A,PROFILE-347ff8fcef0c64061e9c
aura_rsp,16691433EADC0A352B1708E04C83DAD1,IAC-CE6E876E16243212B6B35334D93D81F0,D0008-M01,Device-0008,MNO-A,PROFILE-347ff8fcef0c64061e9c
standard_rsp,105A58A3D4DF2E112ABA68187DF48A85,MID-E968F326126D07C566EE737E0FC47277,D0022-M02,Device-0022,MNO-B,PROFILE-495a8ba57f1fb6161ab3
aura_rsp,F71BE8AD8DBC6C1A83E237AA160CC5BE,IAC-6F2DB282BB55FA13B9438383FA6E4782,D0022-M02,Device-0022,MNO-B,PROFILE-495a8ba57f1fb6161ab3
standard_rsp,92EAA470A38F2A7B1CC2F00CD6E132FF,MID-5EC6CE6C6288C11EB61F9FF755ED326B,D0027-M03,Device-0027,MNO-C,PROFILE-c4974b82ffce19a4e0aa
aura_rsp,62D379436DB1D709CC79A3C621328725,IAC-48166F69E10B0D84CD793E87B68B14B8,D0027-M03,Device-0027,MNO-C,PROFILE-c4974b82ffce19a4e0aa
standard_rsp,91C5485222BABAFD781B7770DFC75112,MID-D0F118F0801A6176A002EEE30B9E6D68,D0063-M02,Device-0063,MNO-B,PROFILE-25a4f5c24abb25647a4e
aura_rsp,CF1DA8C509C960B1118C65386916E2BD,IAC-2C2CA13A02C6245D02B5CA6D0D8CBAC7,D0063-M02,Device-0063,MNO-B,PROFILE-25a4f5c24abb25647a4e
standard_rsp,03448B0CA002B4D405DDE2C1DAAFC651,MID-57EA49BC47E5C8467EED338DA1E256B2,D0125-M01,Device-0125,MNO-A,PROFILE-72ff81682d634467c297
aura_rsp,370E94C72482B2D7419F5E9A2FF19AC0,IAC-5FA6E547104D71F7C850C8AFDE0C0FE6,D0125-M01,Device-0125,MNO-A,PROFILE-72ff81682d634467c297
standard_rsp,428A86CAFA64442C276BC71AAB7A0FFA,MID-0EE0DACA15E8475EBA3656B6F71FBA55,D0115-M02,Device-0115,MNO-B,PROFILE-1e5c7edcac0cbacba949
aura_rsp,9B9B553A5ADB9029F4CBD7AA11C5828C,IAC-B45B3D3A095E3DEE1FC07F665CFAB2E0,D0115-M02,Device-0115,MNO-B,PROFILE-1e5c7edcac0cbacba949
standard_rsp,477B66405F98CCD09F3DE5512F4DF362,MID-682D1BA71B2E822F64FBD57B98396C9B,D0121-M03,Device-0121,MNO-C,PROFILE-b6da3598bb8c7bd25cc7
aura_rsp,F8C84A21D406B9087CB9DA4F9E3A1CCC,IAC-C828A929349587F5D4DFBB6AE09D4912,D0121-M03,Device-0121,MNO-C,PROFILE-b6da3598bb8c7bd25cc7
standard_rsp,9E7CADDB2E532D1C513AFAD1925DD2B2,MID-047F7852A0238C6285A739C66FDACAB8,D0111-M03,Device-0111,MNO-C,PROFILE-eb86eced80e060159fcb
aura_rsp,45724BA407A4A6F17AC19E16FAE28F09,IAC-9CF0A22C27774F89B58973864DA4508B,D0111-M03,Device-0111,MNO-C,PROFILE-eb86eced80e060159fcb
standard_rsp,E07FBBC27B15796630F129A4E8595A93,MID-14FF253F50C146FFEFE251D4AE23E59A,D0082-M01,Device-0082,MNO-A,PROFILE-289b0d4dc2b4cebe7b9e
aura_rsp,BEB3F90503377858692E1E13320A5D09,IAC-FED8AE8F92180387FCBFB654C1E2A789,D0082-M01,Device-0082,MNO-A,PROFILE-289b0d4dc2b4cebe7b9e
standard_rsp,7A8FEC2AD716A3E89F31B56C9BA0B533,MID-461ABD8E746EEACF5E115F8CC070DB6F,D0055-M03,Device-0055,MNO-C,PROFILE-00b30ad57a460f17a5c7
aura_rsp,955F73DE43FF6DCB95829E33D53D8708,IAC-B306F9D5AD7D8BB3252B2407E4C52B75,D0055-M03,Device-0055,MNO-C,PROFILE-00b30ad57a460f17a5c7
standard_rsp,1D611573D09254695548313A3A2A9B48,MID-C423417658C51DA9E5F47937F67B2B32,D0182-M04,Device-0182,MNO-D,PROFILE-7c065fc8e021594e7951
aura_rsp,736DEE5BDF5EF785F510E53F6CD12275,IAC-A2CD778592EA23FF7316521F882EB175,D0182-M04,Device-0182,MNO-D,PROFILE-7c065fc8e021594e7951
standard_rsp,3CE153744B3BF3841C29B0A6F5E517B6,MID-89908DBD22A65FA479B4FD5C1BC4D576,D0134-M04,Device-0134,MNO-D,PROFILE-b0895f033e4556da9a63
aura_rsp,D8672946C2BA22BD92CEE6F68640A4B4,IAC-441F0F984DF51A55D6AD84DAEBD10CB3,D0134-M04,Device-0134,MNO-D,PROFILE-b0895f033e4556da9a63
standard_rsp,927974F1D973A1C21112D5A7EE79C51E,MID-AB53ADDDB46184E84820895FA66B927B,D0137-M02,Device-0137,MNO-B,PROFILE-77538ca31f1d56015ee5
aura_rsp,07767D99CE600D90A41D5E69143194D4,IAC-52314E658FACF0B02A5A7D4E244B42FE,D0137-M02,Device-0137,MNO-B,PROFILE-77538ca31f1d56015ee5
standard_rsp,DE03CF804994E6062029B643D37A5802,MID-1E48E7A22A880DB705F1E3CAF257F181,D0069-M03,Device-0069,MNO-C,PROFILE-80bb2639517a140e89a4
aura_rsp,F6360EEDD2B5A9DA2261AE9A4B54E7DC,IAC-AFDF0311E2D94C368C0D62FE28B92D74,D0069-M03,Device-0069,MNO-C,PROFILE-80bb2639517a140e89a4
standard_rsp,587E43547DB184FEC768FE0FD1CA49ED,MID-B36169640CC86110E1CCED97E593F2C0,D0134-M03,Device-0134,MNO-C,PROFILE-4f85e53ab3ed396c4c98
aura_rsp,7C57D2EDB35B7593BF944733475E1FE9,IAC-99E5807909933E25DDE694E6739A0707,D0134-M03,Device-0134,MNO-C,PROFILE-4f85e53ab3ed396c4c98
standard_rsp,AA4B14411AEBE15E152DAA041BC2EA05,MID-8760E1494D9A802A47C14AC09D8AFC7A,D0127-M02,Device-0127,MNO-B,PROFILE-534aec4134e547811994
aura_rsp,3FFFC39AD44B51B3710828FB30219479,IAC-32D49E20211F992F838D050A6C9A73AB,D0127-M02,Device-0127,MNO-B,PROFILE-534aec4134e547811994
standard_rsp,ED01544776ECE8FD008BD87900B2E64E,MID-FA4E4BCB56E871F2786F985D79B64271,D0086-M04,Device-0086,MNO-D,PROFILE-6efd7fb5d0e3709042ce
aura_rsp,EC01EBCB0CA3E911081FB0799E6A56E6,IAC-A2BCA9246A0E73783B7E8299C051C9C5,D0086-M04,Device-0086,MNO-D,PROFILE-6efd7fb5d0e3709042ce
standard_rsp,B0598D3C20DF25D337A5A4C0B71844E8,MID-95755D87A10214DCC3603C2D8B06E8FE,D0157-M04,Device-0157,MNO-D,PROFILE-d50cd087a26f354dc1ed
aura_rsp,62EC1C880A09B86D806BA37CAB4FFCB8,IAC-1BC2A5B5FEBF52F424587E829D1089F6,D0157-M04,Device-0157,MNO-D,PROFILE-d50cd087a26f354dc1ed
standard_rsp,C48C285CCB693F3FB9B0E58ACDE9698E,MID-AA653AC65F258D00D49BE3A29C277B30,D0136-M04,Device-0136,MNO-D,PROFILE-b23658da53f8ab594a83
aura_rsp,A56B89863D09BF920B9EE1F9E417A041,IAC-E220EE4EA0F1FEEC8FFE444BC1A40A44,D0136-M04,Device-0136,MNO-D,PROFILE-b23658da53f8ab594a83
standard_rsp,A8C3DF592E224A57E296F0AC4992D2E0,MID-72826734227E28EECB619C209F08B88C,D0159-M03,Device-0159,MNO-C,PROFILE-c44d8e904f6ccf546618
aura_rsp,8C252A1BA6C17101D70F183ECD198292,IAC-4083B8255E56C60D60DD6E82759D5460,D0159-M03,Device-0159,MNO-C,PROFILE-c44d8e904f6ccf546618
standard_rsp,518E1EC858A96113044D71E5A53CBE6C,MID-95C5D7E91216485739457AC91FCB29A7,D0204-M03,Device-0204,MNO-C,PROFILE-de3cd462a662a19765ea
aura_rsp,A6DBF6102E95251691521A4A8BECC60F,IAC-2329CADF4773E08678DA93D7C0FA431A,D0204-M03,Device-0204,MNO-C,PROFILE-de3cd462a662a19765ea
standard_rsp,BE469E75C83303EF6BB2056C798D9BF2,MID-D372EC6285E5A7553BF26210B0794510,D0077-M03,Device-0077,MNO-C,PROFILE-d52e98b3dff52bf623d8
aura_rsp,EEE4DF5C2061E548F264E743C95929CC,IAC-5A685673215C4EDB1572729E3812D071,D0077-M03,Device-0077,MNO-C,PROFILE-d52e98b3dff52bf623d8
standard_rsp,3415D0152B639DBA14D805BB0AE07528,MID-D79E7617952B3EAD724E9FF21C8A7AB2,D0052-M03,Device-0052,MNO-C,PROFILE-9dccbaa8d4bbf804d844
aura_rsp,26CADB9BC81757F9C8BF7353021975E2,IAC-9CF5F9A508B7BBA337A5C9FEB9268DB0,D0052-M03,Device-0052,MNO-C,PROFILE-9dccbaa8d4bbf804d844
standard_rsp,581671D2834C9B21106C134BECD7A019,MID-65FB174D89E3F9E0F8A255E4EA816340,D0013-M03,Device-0013,MNO-C,PROFILE-2f310324d094465741a0
aura_rsp,37D23F929ADF027E6391097ECAF36169,IAC-C5C11B77B44585D6BF371ACC24BEB8C2,D0013-M03,Device-0013,MNO-C,PROFILE-2f310324d094465741a0
standard_rsp,FB7925F1A86F96614469DE145BF5CFD6,MID-AA3A62DC0859E8071B71C301B08E729F,D0160-M02,Device-0160,MNO-B,PROFILE-9d575133ba19503fc224
aura_rsp,47E0278D1D7CF4D81109BD1C0FAAF21E,IAC-9DC8935CBF03B0E8535E2E370B8A5017,D0160-M02,Device-0160,MNO-B,PROFILE-9d575133ba19503fc224
standard_rsp,EC11C77026505B78FFAB36F42F637C12,MID-AB91DF1E798C590812072279174ED8BF,D0173-M02,Device-0173,MNO-B,PROFILE-f281103b06b9c23c91c5
aura_rsp,D8EA49C92357A56CE564C720F30E3781,IAC-ED7E2259F028C0F30CDB9BD06550FF75,D0173-M02,Device-0173,MNO-B,PROFILE-f281103b06b9c23c91c5
standard_rsp,3C13A0E8F55D8E1F411786C1267790EB,MID-1DD7212F6564D594676A6ADC8A75DAE6,D0057-M04,Device-0057,MNO-D,PROFILE-d24afda2419f853167ce
aura_rsp,6310BF9575B5D24D688CA31AA1B28F5A,IAC-6DB3025CBE533536C79AE2ED1DAD0717,D0057-M04,Device-0057,MNO-D,PROFILE-d24afda2419f853167ce
standard_rsp,0094D26256D9742E9C6D9CA371FBAE94,MID-5A246D34D64E5FD708D22714EBCC53C5,D0065-M03,Device-0065,MNO-C,PROFILE-161f3c476a94ada6159b
aura_rsp,40F20B4255DBC1CAA54727777239D2E8,IAC-1712814D01C52D4DEF4BCF1FD1D6B934,D0065-M03,Device-0065,MNO-C,PROFILE-161f3c476a94ada6159b
standard_rsp,E80F2661FADB183AA3EF4A1C31444ECF,MID-0297D84ACB80F2B8A9F31DD14DD9AB58,D0018-M02,Device-0018,MNO-B,PROFILE-84781f05d297221cdb90
aura_rsp,1070FCE7A4BFF1F2133F79514204CFEA,IAC-31A89A0CEE9CCD86CB50A74EF9DDADC3,D0018-M02,Device-0018,MNO-B,PROFILE-84781f05d297221cdb90
standard_rsp,AC765F8FB71BE9CA2E2853CC92D22655,MID-DB6EA539E61336E6A08B9A3A94D0FCE5,D0120-M02,Device-0120,MNO-B,PROFILE-40eeae376ada23c1c67c
aura_rsp,AEE7CF004800D8105994A257AB2581E5,IAC-2DD1FDDF79CA16B8F66565864E46F52C,D0120-M02,Device-0120,MNO-B,PROFILE-40eeae376ada23c1c67c
standard_rsp,E81F59F983F85E3BFF25333ADED487DE,MID-DBCDCEE650BFCA1C28F31F269C9E820C,D0065-M01,Device-0065,MNO-A,PROFILE-d7c2dd753e49d6130511
aura_rsp,C292E19A96647FB1E02439F63BC17316,IAC-C26B58818DFC4341842D26091A950124,D0065-M01,Device-0065,MNO-A,PROFILE-d7c2dd753e49d6130511
standard_rsp,741885D1414E908F41A96D6D12404E00,MID-B4D8D1AA1B8C3DB6E76D9FDA766E6CCA,D0077-M02,Device-0077,MNO-B,PROFILE-b26cfa8a0a0203b5e66b
aura_rsp,C8E8C92053F2BD674345FF6F92DBC5EE,IAC-251983BCAF3D058BAA59840E0E67E4BF,D0077-M02,Device-0077,MNO-B,PROFILE-b26cfa8a0a0203b5e66b
standard_rsp,F808CBEA32CB20C5A4BB0587BCCF3197,MID-5D7DD256BCA712CAE098953DE2A8DB9E,D0192-M04,Device-0192,MNO-D,PROFILE-f8e55a063b18e885d51f
aura_rsp,9E54E895D14C114828F56CA91F79B306,IAC-493DA5548F1B34D57426C855B71228FB,D0192-M04,Device-0192,MNO-D,PROFILE-f8e55a063b18e885d51f
standard_rsp,969EE8867D2BA4F2E4518235895C90B2,MID-2680985D5716E18C1D43DC268928EC33,D0051-M01,Device-0051,MNO-A,PROFILE-9d1f0fc6093da1bc575d
aura_rsp,EF63FFCC0C4C077967DBA4B7845C4DF9,IAC-137AA0BE003A451B4C3A2E7E8CD2C297,D0051-M01,Device-0051,MNO-A,PROFILE-9d1f0fc6093da1bc575d
standard_rsp,62A2CCB00FD4E3681D2327191E558325,MID-6F2F97BC5872ACBA4FF18DA38D9B1580,D0168-M01,Device-0168,MNO-A,PROFILE-85e96cb53785b29eda5d
aura_rsp,92EB941CF367DC2348E586B79AE18E06,IAC-8FD1855EEBD6E49F93F5266F56D532A0,D0168-M01,Device-0168,MNO-A,PROFILE-85e96cb53785b29eda5d
standard_rsp,D66E31F3E99439BAD8D016F2DA3BC52A,MID-EAD831D8F90982752EE90FBF7678EAF7,D0163-M02,Device-0163,MNO-B,PROFILE-42de8c6e10b54692f791
aura_rsp,61A8CBC526B553E54A1D9851AF1AEB13,IAC-DB85DDB538B67A5FB52DF0746FB7FC18,D0163-M02,Device-0163,MNO-B,PROFILE-42de8c6e10b54692f791
standard_rsp,E8462DF949287370E3305F070CE3F0C8,MID-C04C72B65422BA28302B8FC40C88579F,D0002-M01,Device-0002,MNO-A,PROFILE-8fb8a2c93b1149341e05
aura_rsp,95E0A5B602263F0F68A9CFFF07F884AE,IAC-2D32A032497C96E05D1295B620222E29,D0002-M01,Device-0002,MNO-A,PROFILE-8fb8a2c93b1149341e05
standard_rsp,911ECE281E6AAFD96614CF103EBE1633,MID-7F10A109E42BEF017D26A596D029FA0B,D0087-M03,Device-0087,MNO-C,PROFILE-a05b24fbcf8319fe6cdc
aura_rsp,60D524296DA5423A7667B4863F4ADC9B,IAC-452504447393ED03BE88F6F97F75C317,D0087-M03,Device-0087,MNO-C,PROFILE-a05b24fbcf8319fe6cdc
standard_rsp,973959177915374A6B5CBFEC9618FB5A,MID-0874BFE6C07DF56D2B7EA918FA5C8986,D0165-M02,Device-0165,MNO-B,PROFILE-cc31cb659af2982c9d14
aura_rsp,0506CEF487D292228DE44EE1E801A974,IAC-116ED4A7349AA557AFC481E488178EF1,D0165-M02,Device-0165,MNO-B,PROFILE-cc31cb659af2982c9d14
standard_rsp,E2BC1AB01A33AC45918B1569CB89E7A5,MID-4977E5BDC483BD88AF985D83316FB5F1,D0163-M03,Device-0163,MNO-C,PROFILE-648f9813255a140b8ed2
aura_rsp,B0B408ECCB7B560BC1045907D7B28C94,IAC-25E0D7EAB63A281E8E7FCF0FE386BCA2,D0163-M03,Device-0163,MNO-C,PROFILE-648f9813255a140b8ed2
standard_rsp,59A68D7F1A9FE65F486AF9E629E8F95A,MID-19346B1604DE0605C4C0F8AFD063668E,D0039-M03,Device-0039,MNO-C,PROFILE-16c6d49588581273ecf5
aura_rsp,32D80FE545FF684965B86E9BBF10BEEE,IAC-4C3F867881E55DFB06093F538065C0E1,D0039-M03,Device-0039,MNO-C,PROFILE-16c6d49588581273ecf5
standard_rsp,3AC1679DC18C979BE56927E43C83C450,MID-86AE6279A3E0B3ACD87FBFB6CFD4CA46,D0146-M02,Device-0146,MNO-B,PROFILE-5766bf9f53ba8b0b59c8
aura_rsp,EEFDF177C6F65EB46BE2715622DD99D6,IAC-79A57B7FAABAF1D72F79B6A458260450,D0146-M02,Device-0146,MNO-B,PROFILE-5766bf9f53ba8b0b59c8
standard_rsp,4383067483D1C170D588037F4BFE9ABB,MID-FBA3D5118075F0AA0C660A7B601B05A3,D0186-M04,Device-0186,MNO-D,PROFILE-af9f6a1a6749f24c9152
aura_rsp,13385A2245F8FF7992018F88A5125DBB,IAC-DDD6E5AFFFA7F32870A9A6672776186F,D0186-M04,Device-0186,MNO-D,PROFILE-af9f6a1a6749f24c9152
standard_rsp,87D398E34D2352638DE9A930D41B01CD,MID-9307310FA93F88E92FD73B00548A8FCF,D0151-M02,Device-0151,MNO-B,PROFILE-bd8f07d1125360a6242e
aura_rsp,D2BF20FAB1CCA732EC29661198B7C3B3,IAC-658201B836788753E621C73A97913637,D0151-M02,Device-0151,MNO-B,PROFILE-bd8f07d1125360a6242e
standard_rsp,7FBEE05BC0E11B93DFCE23EAA35B14D8,MID-B94CBAD98E373827E6D4524F0C168CBC,D0147-M01,Device-0147,MNO-A,PROFILE-282c2d79b18add6535b2
aura_rsp,0DB4E4253167F5A4164233D7BD747162,IAC-308BD0B159AD59BEF40E6118EAFD07CA,D0147-M01,Device-0147,MNO-A,PROFILE-282c2d79b18add6535b2
standard_rsp,156F77FABE1CE2D14C983767DCB3B6A3,MID-02FD1634496579FBFD7AAEA8016CCA64,D0118-M01,Device-0118,MNO-A,PROFILE-281e8e4bce508852dbcd
aura_rsp,4E4C465823D94F5D3274C662FFF63724,IAC-43132B5AD88A9EE629964F4790D1DC89,D0118-M01,Device-0118,MNO-A,PROFILE-281e8e4bce508852dbcd
standard_rsp,2453F28EA088A552B81A97D4627699D9,MID-6BD5236414D258F14046BD09BBB47CDB,D0172-M02,Device-0172,MNO-B,PROFILE-c5058e1f0430c8238986
aura_rsp,9471A79E0DF4AF665B7297BED773EF69,IAC-5177AF0F848C290BD950538A514115F1,D0172-M02,Device-0172,MNO-B,PROFILE-c5058e1f0430c8238986
standard_rsp,543E201208A769177785EFD23BC69EAB,MID-EFD67C97595FD03CE893A371D3563D53,D0042-M01,Device-0042,MNO-A,PROFILE-d80f9dbd612ccb26deec
aura_rsp,A0AF651A8CD6D2BE88F293F6E3ADE630,IAC-6BA744DC14FD4F04A4A2727F6255154E,D0042-M01,Device-0042,MNO-A,PROFILE-d80f9dbd612ccb26deec
standard_rsp,B7FA179FC837D231ED17C983EC8B7B4E,MID-D7D03307FE77C3D37E5F8F0FF60107BF,D0216-M01,Device-0216,MNO-A,PROFILE-48bd0403be5c4470f737
aura_rsp,71A0AE10EDE0EA6896907705170F2DFB,IAC-827EFE94F109BDF3831E3C61CF1C9534,D0216-M01,Device-0216,MNO-A,PROFILE-48bd0403be5c4470f737
standard_rsp,41E15F630AD313E00F3017BD5D155D92,MID-320EB772988A5615D828726A9EBB710A,D0054-M04,Device-0054,MNO-D,PROFILE-46f7ab1bb78c7c7db2bb
aura_rsp,8324806BBF25E77D1D7A54829C33819A,IAC-C95D771DA8E23928D0BF3E1CFA56CA52,D0054-M04,Device-0054,MNO-D,PROFILE-46f7ab1bb78c7c7db2bb
standard_rsp,9BC6D2EF3D6B9B89F5A2A35D8D40E7BA,MID-525B2ED91C6EEDB086E8B05E6F68FF28,D0089-M01,Device-0089,MNO-A,PROFILE-dbfa0d24f9c66f6e754e
aura_rsp,0F89DBC5F73D60F4682F9093F50B8C3D,IAC-78E73B403FDC7CF0461502585B4064EF,D0089-M01,Device-0089,MNO-A,PROFILE-dbfa0d24f9c66f6e754e
standard_rsp,EBABA4972F4D3CB6E9BCD05E9D24BC42,MID-2D088321C954C12A6610675A86B6A088,D0232-M01,Device-0232,MNO-A,PROFILE-8dcd3eae709625cd142b
aura_rsp,A54622DEC8174B01B85F72DD2B3EEAEF,IAC-748EA013031F04C10346AD9899F84761,D0232-M01,Device-0232,MNO-A,PROFILE-8dcd3eae709625cd142b
standard_rsp,AAF00CFD37439106C7922DFDFF4BBBB3,MID-9194DC83E1A5E03E7D36B638E686DAC3,D0016-M02,Device-0016,MNO-B,PROFILE-3e3845ce80d5abce7ef0
aura_rsp,BEB03E3BE16BA4223924E39ADD6019E6,IAC-B53CAC0BA1288099A6BBDBA1FD716394,D0016-M02,Device-0016,MNO-B,PROFILE-3e3845ce80d5abce7ef0
standard_rsp,AAA275986EF32EAD29DEE3AF87845ED3,MID-7E4585992AE0531397BEF921AF16E23D,D0125-M03,Device-0125,MNO-C,PROFILE-02675db838126892bd5b
aura_rsp,73CA9E72D472B545C61776E8A71167F5,IAC-042B7B93C3AB874F65808ACA6F4FE021,D0125-M03,Device-0125,MNO-C,PROFILE-02675db838126892bd5b
standard_rsp,DA64F9914452822AC641C139F00F3C46,MID-EDEB9AF4A487CFEB9C585AC22EDB7978,D0098-M04,Device-0098,MNO-D,PROFILE-1a96121e1875e018e747
aura_rsp,5AD2155503B9375BD1832C280C84C5D1,IAC-27928A4B32FECDAF58128C3854790DC7,D0098-M04,Device-0098,MNO-D,PROFILE-1a96121e1875e018e747
standard_rsp,0F6777CF94DE98701BF00EC9164D1F3E,MID-83FE70FE110264DB1F00F5147653F38F,D0152-M02,Device-0152,MNO-B,PROFILE-4ddac4463c10d0193ac2
aura_rsp,FE37807E4839534EF0AD1530BA2B3C6B,IAC-E96B3517F1187B860A61941EE773C81E,D0152-M02,Device-0152,MNO-B,PROFILE-4ddac4463c10d0193ac2
standard_rsp,192C482C2510DB263D54639043DE9CF4,MID-7479698D756A6C985782C978F92DCF34,D0243-M04,Device-0243,MNO-D,PROFILE-1f6246c99cd36b1052e7
aura_rsp,42C3DFE404F2B4D6224A41EC25366A7F,IAC-4C2B3E7E0C68C092A319C11BA0ACC8EE,D0243-M04,Device-0243,MNO-D,PROFILE-1f6246c99cd36b1052e7
standard_rsp,3EBC261C2939A9CD84DB0F40B2D82E85,MID-2D43367DB4DE9EA2829BD8CE8369D5F4,D0019-M04,Device-0019,MNO-D,PROFILE-9922515ff7c524f5bd83
